race_id,race_date,venue,grade,distance,c,winners,udist,minp,maxp,status,reason
MAND_2025-07-15_10,2025-07-15,MAND,5/6,400,6,0,4,2,6,FAIL,no_winner
MAND_2025-07-15_11,2025-07-15,MAND,5,488,5,0,4,2,6,FAIL,no_winner
MAND_2025-07-15_2,2025-07-15,MAND,M,400,5,0,4,2,7,FAIL,no_winner
MAND_2025-07-15_3,2025-07-15,MAND,NOV,300,8,0,6,2,8,FAIL,no_winner
MAND_2025-07-15_4,2025-07-15,MAND,NOV,300,6,1,5,1,8,FAIL,duplicate_positions
MAND_2025-07-15_5,2025-07-15,MAND,NOV,488,4,0,3,3,6,FAIL,no_winner
MAND_2025-07-15_6,2025-07-15,MAND,NOV,400,4,1,4,1,5,FAIL,max_out_of_range
MAND_2025-07-15_7,2025-07-15,MAND,5,400,5,0,3,4,7,FAIL,no_winner
MAND_2025-07-15_9,2025-07-15,MAND,6,300,6,1,4,1,7,FAIL,duplicate_positions
MURR_2025-07-15_1,2025-07-15,MURR,M,300,4,0,3,2,5,FAIL,no_winner
MURR_2025-07-15_3,2025-07-15,MURR,3/4/5,350,5,0,5,2,8,FAIL,no_winner
MURR_2025-07-15_4,2025-07-15,MURR,6,400,5,0,3,2,6,FAIL,no_winner
MURR_2025-07-15_5,2025-07-15,MURR,OPEN,300,4,1,3,1,4,FAIL,duplicate_positions
MURR_2025-07-15_6,2025-07-15,MURR,6,342,3,1,3,1,7,FAIL,max_out_of_range
MURR_2025-07-15_7,2025-07-15,MURR,TG5+W,300,3,0,3,3,7,FAIL,no_winner
MURR_2025-07-15_9,2025-07-15,MURR,6,300,5,0,4,3,7,FAIL,no_winner
Q1L_2025-07-15_1,2025-07-15,Q1L,MX,525,6,1,5,1,8,FAIL,duplicate_positions
Q1L_2025-07-15_10,2025-07-15,Q1L,OPEN,520,7,0,6,3,8,FAIL,no_winner
Q1L_2025-07-15_11,2025-07-15,Q1L,5,520,6,1,4,1,4,FAIL,duplicate_positions
Q1L_2025-07-15_12,2025-07-15,Q1L,5,457,7,1,5,1,5,FAIL,duplicate_positions
Q1L_2025-07-15_2,2025-07-15,Q1L,M,457,6,1,4,1,4,FAIL,duplicate_positions
Q1L_2025-07-15_4,2025-07-15,Q1L,M,352,7,1,6,1,7,FAIL,duplicate_positions
Q1L_2025-07-15_5,2025-07-15,Q1L,M,390,6,1,4,1,6,FAIL,duplicate_positions
Q1L_2025-07-15_6,2025-07-15,Q1L,6,457,7,0,6,2,8,FAIL,no_winner
Q1L_2025-07-15_7,2025-07-15,Q1L,5,457,6,1,5,1,8,FAIL,duplicate_positions
Q1L_2025-07-15_8,2025-07-15,Q1L,5,457,4,1,3,1,5,FAIL,duplicate_positions
RICH_2025-07-15_2,2025-07-15,RICH,M,331,5,0,5,2,6,FAIL,no_winner
TWN_2025-07-15_1,2025-07-15,TWN,3/4,380,5,0,4,2,7,FAIL,no_winner
TWN_2025-07-15_10,2025-07-15,TWN,P5,380,6,1,4,1,7,FAIL,duplicate_positions
TWN_2025-07-15_11,2025-07-15,TWN,M5,380,4,0,4,2,8,FAIL,no_winner
TWN_2025-07-15_12,2025-07-15,TWN,5,380,7,1,5,1,6,FAIL,duplicate_positions
TWN_2025-07-15_2,2025-07-15,TWN,4,380,4,0,3,2,5,FAIL,no_winner
TWN_2025-07-15_3,2025-07-15,TWN,5,498,6,0,4,2,8,FAIL,no_winner
TWN_2025-07-15_4,2025-07-15,TWN,3/4,380,5,0,4,2,8,FAIL,no_winner
TWN_2025-07-15_5,2025-07-15,TWN,R/W,498,8,1,6,1,8,FAIL,duplicate_positions
TWN_2025-07-15_7,2025-07-15,TWN,4/5,498,6,0,3,2,4,FAIL,no_winner
TWN_2025-07-15_8,2025-07-15,TWN,OPEN,498,7,1,4,1,5,FAIL,duplicate_positions
WOL_2025-07-15_4,2025-07-15,WOL,3/4,340,7,0,5,3,8,FAIL,no_winner
WRGL_2025-07-15_1,2025-07-15,WRGL,"Tier 3 - Maiden",400,6,1,4,1,6,FAIL,duplicate_positions
WRGL_2025-07-15_10,2025-07-15,WRGL,"Grade 5",435,6,0,4,2,8,FAIL,no_winner
WRGL_2025-07-15_12,2025-07-15,WRGL,"Grade 5",390,6,0,4,2,6,FAIL,no_winner
WRGL_2025-07-15_2,2025-07-15,WRGL,"Mixed 6/7",435,6,0,4,3,8,FAIL,no_winner
WRGL_2025-07-15_3,2025-07-15,WRGL,"Mixed 6/7 Heat",400,6,1,5,1,5,FAIL,duplicate_positions
WRGL_2025-07-15_5,2025-07-15,WRGL,"Grade 5",400,4,1,3,1,3,FAIL,duplicate_positions
WRGL_2025-07-15_6,2025-07-15,WRGL,"Grade 5",435,6,1,5,1,6,FAIL,duplicate_positions
WRGL_2025-07-15_7,2025-07-15,WRGL,"Grade 5",450,7,1,5,1,6,FAIL,duplicate_positions
WRGL_2025-07-15_8,2025-07-15,WRGL,"Mixed 4/5",460,5,1,4,1,8,FAIL,duplicate_positions
WRGL_2025-07-15_9,2025-07-15,WRGL,"Grade 5",400,5,1,4,1,8,FAIL,duplicate_positions
BH_2025-07-13_1,2025-07-13,BH,MX,375,6,0,4,2,7,FAIL,no_winner
BH_2025-07-13_2,2025-07-13,BH,MX,375,6,0,4,2,7,FAIL,no_winner
BH_2025-07-13_3,2025-07-13,BH,5,375,6,1,6,1,7,FAIL,max_out_of_range
BH_2025-07-13_5,2025-07-13,BH,5,525,5,1,4,1,5,FAIL,duplicate_positions
BH_2025-07-13_6,2025-07-13,BH,NG1-4,375,4,1,4,1,5,FAIL,max_out_of_range
BH_2025-07-13_7,2025-07-13,BH,5,375,4,1,3,1,4,FAIL,duplicate_positions
BH_2025-07-13_8,2025-07-13,BH,5,375,5,1,5,1,6,FAIL,max_out_of_range
BH_2025-07-13_9,2025-07-13,BH,4/5,375,3,0,2,6,7,FAIL,no_winner
CAP_2025-07-13_1,2025-07-13,CAP,M,350,5,0,3,5,8,FAIL,no_winner
CAP_2025-07-13_11,2025-07-13,CAP,R/W,457,6,1,5,1,8,FAIL,duplicate_positions
CAP_2025-07-13_12,2025-07-13,CAP,5,331,7,1,4,1,8,FAIL,duplicate_positions
CAP_2025-07-13_2,2025-07-13,CAP,M,350,7,1,5,1,7,FAIL,duplicate_positions
CAP_2025-07-13_4,2025-07-13,CAP,6,366,5,1,4,1,4,FAIL,duplicate_positions
CAP_2025-07-13_5,2025-07-13,CAP,5,366,5,1,5,1,7,FAIL,max_out_of_range
CAP_2025-07-13_6,2025-07-13,CAP,5,300,6,1,5,1,7,FAIL,duplicate_positions
CAP_2025-07-13_7,2025-07-13,CAP,OPEN,350,5,1,3,1,5,FAIL,duplicate_positions
CAP_2025-07-13_8,2025-07-13,CAP,3/4,366,6,0,5,2,8,FAIL,no_winner
CAP_2025-07-13_9,2025-07-13,CAP,M5,366,7,0,2,2,3,FAIL,no_winner
DAR_2025-07-13_1,2025-07-13,DAR,5,383,4,0,4,3,8,FAIL,no_winner
DAR_2025-07-13_10,2025-07-13,DAR,5/M,312,4,0,3,2,5,FAIL,no_winner
DAR_2025-07-13_2,2025-07-13,DAR,5/M,312,3,1,2,1,3,FAIL,duplicate_positions
DAR_2025-07-13_3,2025-07-13,DAR,2/3/4,383,4,1,4,1,5,FAIL,max_out_of_range
DAR_2025-07-13_4,2025-07-13,DAR,FFA,537,5,1,5,1,6,FAIL,max_out_of_range
DAR_2025-07-13_6,2025-07-13,DAR,2/3/4,383,4,1,3,1,3,FAIL,duplicate_positions
DAR_2025-07-13_7,2025-07-13,DAR,5/M,312,5,1,3,1,4,FAIL,duplicate_positions
DAR_2025-07-13_8,2025-07-13,DAR,2/3,312,4,1,4,1,5,FAIL,max_out_of_range
DAR_2025-07-13_9,2025-07-13,DAR,OPEN,312,4,0,4,2,6,FAIL,no_winner
GRAF_2025-07-13_10,2025-07-13,GRAF,5,450,5,0,4,4,8,FAIL,no_winner
GRAF_2025-07-13_11,2025-07-13,GRAF,5,411,5,0,4,3,8,FAIL,no_winner
GRAF_2025-07-13_2,2025-07-13,GRAF,5,350,5,0,2,5,7,FAIL,no_winner
GRAF_2025-07-13_3,2025-07-13,GRAF,5,350,6,0,6,2,7,FAIL,no_winner
GRAF_2025-07-13_4,2025-07-13,GRAF,5,300,6,0,3,3,7,FAIL,no_winner
GRAF_2025-07-13_5,2025-07-13,GRAF,5,350,5,0,5,2,6,FAIL,no_winner
GRAF_2025-07-13_6,2025-07-13,GRAF,5,350,7,0,5,2,8,FAIL,no_winner
GRAF_2025-07-13_7,2025-07-13,GRAF,5,350,6,1,5,1,6,FAIL,duplicate_positions
GRAF_2025-07-13_9,2025-07-13,GRAF,5,350,5,1,4,1,7,FAIL,duplicate_positions
HEA_2025-07-13_10,2025-07-13,HEA,"Grade 5",350,7,1,6,1,7,FAIL,duplicate_positions
HEA_2025-07-13_11,2025-07-13,HEA,"Grade 5",300,5,0,4,2,7,FAIL,no_winner
HEA_2025-07-13_12,2025-07-13,HEA,"Grade 5",350,6,0,4,2,6,FAIL,no_winner
HEA_2025-07-13_2,2025-07-13,HEA,"Grade 6",300,6,1,4,1,6,FAIL,duplicate_positions
HEA_2025-07-13_3,2025-07-13,HEA,"Free For All",400,5,0,4,4,7,FAIL,no_winner
HEA_2025-07-13_4,2025-07-13,HEA,"Free For All",350,5,1,4,1,7,FAIL,duplicate_positions
HEA_2025-07-13_5,2025-07-13,HEA,"Grade 5",350,5,0,3,2,8,FAIL,no_winner
HEA_2025-07-13_6,2025-07-13,HEA,"Mixed 4/5",390,4,0,2,3,5,FAIL,no_winner
HEA_2025-07-13_7,2025-07-13,HEA,"Grade 5",350,5,0,4,2,6,FAIL,no_winner
HEA_2025-07-13_9,2025-07-13,HEA,"Grade 5",390,5,0,5,2,7,FAIL,no_winner
MOUNT_2025-07-13_1,2025-07-13,MOUNT,Maiden,390,4,0,3,2,7,FAIL,no_winner
MOUNT_2025-07-13_11,2025-07-13,MOUNT,6,400,5,1,4,1,4,FAIL,duplicate_positions
MOUNT_2025-07-13_12,2025-07-13,MOUNT,OPEN,400,6,1,4,1,6,FAIL,duplicate_positions
MOUNT_2025-07-13_2,2025-07-13,MOUNT,M,342,3,0,3,2,6,FAIL,no_winner
MOUNT_2025-07-13_3,2025-07-13,MOUNT,5,400,5,0,4,2,5,FAIL,no_winner
MOUNT_2025-07-13_5,2025-07-13,MOUNT,4/5,512,6,0,5,2,8,FAIL,no_winner
MOUNT_2025-07-13_6,2025-07-13,MOUNT,I,305,7,1,5,1,6,FAIL,duplicate_positions
MOUNT_2025-07-13_7,2025-07-13,MOUNT,4/5,512,7,1,4,1,6,FAIL,duplicate_positions
MOUNT_2025-07-13_8,2025-07-13,MOUNT,5,512,7,1,5,1,6,FAIL,duplicate_positions
MOUNT_2025-07-13_9,2025-07-13,MOUNT,6,530,5,1,3,1,6,FAIL,duplicate_positions
MURR_2025-07-13_1,2025-07-13,MURR,TG5+W,300,3,1,3,1,6,FAIL,max_out_of_range
MURR_2025-07-13_3,2025-07-13,MURR,M,395,6,0,3,3,6,FAIL,no_winner
MURR_2025-07-13_5,2025-07-13,MURR,6,395,6,1,5,1,6,FAIL,duplicate_positions
MURR_2025-07-13_6,2025-07-13,MURR,TG5+W,342,4,0,4,2,7,FAIL,no_winner
MURR_2025-07-13_7,2025-07-13,MURR,5,300,4,0,4,3,6,FAIL,no_winner
MURR_2025-07-13_8,2025-07-13,MURR,4/5,300,6,1,5,1,7,FAIL,duplicate_positions
MURR_2025-07-13_9,2025-07-13,MURR,4/5/6,595,3,0,3,3,5,FAIL,no_winner
QST_2025-07-13_1,2025-07-13,QST,M,300,5,0,4,3,8,FAIL,no_winner
QST_2025-07-13_10,2025-07-13,QST,M5,352,6,0,3,4,6,FAIL,no_winner
QST_2025-07-13_11,2025-07-13,QST,3/4,390,5,0,4,5,8,FAIL,no_winner
QST_2025-07-13_12,2025-07-13,QST,R/W,600,6,0,4,3,8,FAIL,no_winner
QST_2025-07-13_3,2025-07-13,QST,6,350,6,1,5,1,8,FAIL,duplicate_positions
QST_2025-07-13_4,2025-07-13,QST,6,300,6,0,5,2,7,FAIL,no_winner
QST_2025-07-13_5,2025-07-13,QST,5,350,7,1,4,1,6,FAIL,duplicate_positions
QST_2025-07-13_6,2025-07-13,QST,5,350,6,0,4,2,7,FAIL,no_winner
QST_2025-07-13_7,2025-07-13,QST,5,352,6,0,4,3,8,FAIL,no_winner
QST_2025-07-13_8,2025-07-13,QST,5,350,7,1,5,1,7,FAIL,duplicate_positions
QST_2025-07-13_9,2025-07-13,QST,5,331,7,1,5,1,7,FAIL,duplicate_positions
RICH_2025-07-13_1,2025-07-13,RICH,M,320,4,0,2,2,3,FAIL,no_winner
RICH_2025-07-13_10,2025-07-13,RICH,5,320,6,1,5,1,7,FAIL,duplicate_positions
RICH_2025-07-13_11,2025-07-13,RICH,5,320,8,0,5,2,8,FAIL,no_winner
RICH_2025-07-13_12,2025-07-13,RICH,M1/M2/M3,297,4,0,3,2,7,FAIL,no_winner
RICH_2025-07-13_2,2025-07-13,RICH,M,401,8,1,6,1,6,FAIL,duplicate_positions
RICH_2025-07-13_3,2025-07-13,RICH,5,400,5,0,4,2,5,FAIL,no_winner
RICH_2025-07-13_4,2025-07-13,RICH,5,401,6,1,5,1,6,FAIL,duplicate_positions
RICH_2025-07-13_5,2025-07-13,RICH,M3,297,5,1,3,1,5,FAIL,duplicate_positions
RICH_2025-07-13_7,2025-07-13,RICH,5,515,5,0,4,2,5,FAIL,no_winner
RICH_2025-07-13_8,2025-07-13,RICH,M,320,6,1,5,1,7,FAIL,duplicate_positions
RICH_2025-07-13_9,2025-07-13,RICH,5,320,7,1,7,1,8,FAIL,max_out_of_range
ROCK_2025-07-13_1,2025-07-13,ROCK,M,407,4,0,4,2,6,FAIL,no_winner
ROCK_2025-07-13_11,2025-07-13,ROCK,5,407,5,0,3,6,8,FAIL,no_winner
ROCK_2025-07-13_12,2025-07-13,ROCK,M5,407,5,0,4,3,7,FAIL,no_winner
ROCK_2025-07-13_2,2025-07-13,ROCK,M,407,6,0,6,2,7,FAIL,no_winner
ROCK_2025-07-13_4,2025-07-13,ROCK,6,457,3,0,2,4,6,FAIL,no_winner
ROCK_2025-07-13_5,2025-07-13,ROCK,4/5,510,6,1,5,1,7,FAIL,duplicate_positions
ROCK_2025-07-13_6,2025-07-13,ROCK,4,407,5,0,4,2,7,FAIL,no_winner
ROCK_2025-07-13_7,2025-07-13,ROCK,4/5,510,5,1,4,1,8,FAIL,duplicate_positions
ROCK_2025-07-13_8,2025-07-13,ROCK,5,407,6,1,4,1,4,FAIL,duplicate_positions
ROCK_2025-07-13_9,2025-07-13,ROCK,3/4,407,5,1,4,1,6,FAIL,duplicate_positions
SAL_2025-07-13_1,2025-07-13,SAL,Maiden,400,4,0,4,2,7,FAIL,no_winner
SAL_2025-07-13_10,2025-07-13,SAL,"Grade 5",425,7,1,4,1,4,FAIL,duplicate_positions
SAL_2025-07-13_11,2025-07-13,SAL,"Grade 5",400,5,1,3,1,7,FAIL,duplicate_positions
SAL_2025-07-13_12,2025-07-13,SAL,"Grade 5",460,7,1,3,1,6,FAIL,duplicate_positions
SAL_2025-07-13_2,2025-07-13,SAL,Maiden,435,3,0,3,2,8,FAIL,no_winner
SAL_2025-07-13_3,2025-07-13,SAL,Maiden,435,5,0,4,3,6,FAIL,no_winner
SAL_2025-07-13_4,2025-07-13,SAL,"Grade 5",435,6,1,4,1,6,FAIL,duplicate_positions
SAL_2025-07-13_6,2025-07-13,SAL,"Grade 5",435,6,1,5,1,7,FAIL,duplicate_positions
SAL_2025-07-13_8,2025-07-13,SAL,"Mixed 4/5",510,6,1,5,1,8,FAIL,duplicate_positions
SAL_2025-07-13_9,2025-07-13,SAL,"Grade 7",435,8,0,6,2,8,FAIL,no_winner
TRA_2025-07-13_5,2025-07-13,TRA,"Grade 5 No Penalty",515,5,1,4,1,7,FAIL,duplicate_positions
CANN_2025-07-12_1,2025-07-12,CANN,NOV,520,6,1,4,1,7,FAIL,duplicate_positions
CANN_2025-07-12_10,2025-07-12,CANN,4/5,297,3,0,3,2,4,FAIL,no_winner
CANN_2025-07-12_2,2025-07-12,CANN,NOV,601,4,1,3,1,8,FAIL,duplicate_positions
CANN_2025-07-12_3,2025-07-12,CANN,OPEN,520,5,0,4,2,6,FAIL,no_winner
CANN_2025-07-12_5,2025-07-12,CANN,OPEN,520,7,1,3,1,3,FAIL,duplicate_positions
CANN_2025-07-12_6,2025-07-12,CANN,5,520,7,1,5,1,7,FAIL,duplicate_positions
CANN_2025-07-12_7,2025-07-12,CANN,4/5,715,6,1,4,1,5,FAIL,duplicate_positions
CANN_2025-07-12_8,2025-07-12,CANN,4/5,601,4,1,4,1,6,FAIL,max_out_of_range
CANN_2025-07-12_9,2025-07-12,CANN,NOV,381,6,1,5,1,7,FAIL,duplicate_positions
DUB_2025-07-12_1,2025-07-12,DUB,M,318,5,1,3,1,3,FAIL,duplicate_positions
DUB_2025-07-12_10,2025-07-12,DUB,4/5,318,6,0,4,2,5,FAIL,no_winner
DUB_2025-07-12_11,2025-07-12,DUB,5,330,5,0,4,3,7,FAIL,no_winner
DUB_2025-07-12_2,2025-07-12,DUB,M,318,7,1,5,1,5,FAIL,duplicate_positions
DUB_2025-07-12_3,2025-07-12,DUB,M,457,4,1,4,1,6,FAIL,max_out_of_range
DUB_2025-07-12_4,2025-07-12,DUB,M,457,4,1,4,1,7,FAIL,max_out_of_range
DUB_2025-07-12_6,2025-07-12,DUB,5,318,6,1,4,1,4,FAIL,duplicate_positions
DUB_2025-07-12_7,2025-07-12,DUB,5,605,5,1,4,1,7,FAIL,duplicate_positions
DUB_2025-07-12_8,2025-07-12,DUB,5,400,6,1,5,1,6,FAIL,duplicate_positions
DUB_2025-07-12_9,2025-07-12,DUB,NG1-4,350,4,1,4,1,6,FAIL,max_out_of_range
GARD_2025-07-12_1,2025-07-12,GARD,M,400,5,0,4,3,8,FAIL,no_winner
GARD_2025-07-12_10,2025-07-12,GARD,5,330,4,1,4,1,7,FAIL,max_out_of_range
GARD_2025-07-12_11,2025-07-12,GARD,5,400,6,1,5,1,8,FAIL,duplicate_positions
GARD_2025-07-12_12,2025-07-12,GARD,5,515,5,0,4,3,7,FAIL,no_winner
GARD_2025-07-12_2,2025-07-12,GARD,5,720,5,1,5,1,8,FAIL,max_out_of_range
GARD_2025-07-12_3,2025-07-12,GARD,5,300,5,1,4,1,7,FAIL,duplicate_positions
GARD_2025-07-12_4,2025-07-12,GARD,5,400,6,0,4,4,7,FAIL,no_winner
GARD_2025-07-12_5,2025-07-12,GARD,NG1-4,400,4,0,3,2,5,FAIL,no_winner
GARD_2025-07-12_6,2025-07-12,GARD,4/5,515,5,0,4,3,7,FAIL,no_winner
GARD_2025-07-12_9,2025-07-12,GARD,5,520,7,0,4,2,8,FAIL,no_winner
GEE_2025-07-12_1,2025-07-12,GEE,Maiden,515,3,0,3,2,6,FAIL,no_winner
GEE_2025-07-12_10,2025-07-12,GEE,"Veterans Heat",390,5,1,5,1,8,FAIL,max_out_of_range
GEE_2025-07-12_11,2025-07-12,GEE,"Grade 5",390,4,1,3,1,5,FAIL,duplicate_positions
GEE_2025-07-12_2,2025-07-12,GEE,Maiden,400,4,0,3,4,8,FAIL,no_winner
GEE_2025-07-12_3,2025-07-12,GEE,"Group Listed",460,6,0,5,2,8,FAIL,no_winner
GEE_2025-07-12_4,2025-07-12,GEE,Maiden,390,5,1,4,1,6,FAIL,duplicate_positions
GEE_2025-07-12_6,2025-07-12,GEE,"Grade 5",425,6,0,4,2,8,FAIL,no_winner
GEE_2025-07-12_7,2025-07-12,GEE,"Mixed 6/7",525,4,0,4,2,8,FAIL,no_winner
GEE_2025-07-12_8,2025-07-12,GEE,"Grade 5",485,5,1,4,1,6,FAIL,duplicate_positions
GEE_2025-07-12_9,2025-07-12,GEE,"Mixed 6/7",390,5,1,5,1,7,FAIL,max_out_of_range
MEA_2025-07-12_1,2025-07-12,MEA,"Restricted Win",525,6,1,4,1,4,FAIL,duplicate_positions
MEA_2025-07-12_10,2025-07-12,MEA,"Grade 5",425,8,1,6,1,8,FAIL,duplicate_positions
MEA_2025-07-12_11,2025-07-12,MEA,"Mixed 4/5",450,6,0,4,2,8,FAIL,no_winner
MEA_2025-07-12_12,2025-07-12,MEA,"Grade 5",500,7,1,5,1,6,FAIL,duplicate_positions
MEA_2025-07-12_3,2025-07-12,MEA,"Grade 5 Heat",525,6,1,4,1,4,FAIL,duplicate_positions
MEA_2025-07-12_4,2025-07-12,MEA,"Mixed 4/5",600,6,1,6,1,8,FAIL,max_out_of_range
MEA_2025-07-12_5,2025-07-12,MEA,"Mixed 4/5",600,7,0,5,2,8,FAIL,no_winner
MEA_2025-07-12_6,2025-07-12,MEA,"Grade 5",595,5,1,4,1,8,FAIL,duplicate_positions
MEA_2025-07-12_7,2025-07-12,MEA,"Grade 5",400,8,1,6,1,6,FAIL,duplicate_positions
MEA_2025-07-12_8,2025-07-12,MEA,"Free For All",515,5,1,4,1,7,FAIL,duplicate_positions
QST_2025-07-12_1,2025-07-12,QST,M,350,8,0,3,6,8,FAIL,no_winner
QST_2025-07-12_10,2025-07-12,QST,5,390,6,0,6,3,8,FAIL,no_winner
QST_2025-07-12_11,2025-07-12,QST,5,350,6,0,4,4,7,FAIL,no_winner
QST_2025-07-12_2,2025-07-12,QST,M,457,6,0,3,4,6,FAIL,no_winner
QST_2025-07-12_3,2025-07-12,QST,M/6,457,6,0,5,3,8,FAIL,no_winner
QST_2025-07-12_4,2025-07-12,QST,6,350,6,0,3,5,7,FAIL,no_winner
QST_2025-07-12_5,2025-07-12,QST,5,457,4,0,4,2,8,FAIL,no_winner
QST_2025-07-12_7,2025-07-12,QST,5,395,6,1,5,1,8,FAIL,duplicate_positions
QST_2025-07-12_8,2025-07-12,QST,5,457,5,0,3,5,8,FAIL,no_winner
QST_2025-07-12_9,2025-07-12,QST,5,520,5,0,3,5,7,FAIL,no_winner
SAL_2025-07-12_8,2025-07-12,SAL,FFA,400,6,1,6,1,7,FAIL,max_out_of_range
W_PK_2025-07-12_1,2025-07-12,W_PK,5,603,6,0,3,2,4,FAIL,no_winner
W_PK_2025-07-12_10,2025-07-12,W_PK,5,600,4,1,4,1,7,FAIL,max_out_of_range
W_PK_2025-07-12_3,2025-07-12,W_PK,5,388,5,0,4,2,7,FAIL,no_winner
W_PK_2025-07-12_4,2025-07-12,W_PK,M2/M3,400,7,1,5,1,7,FAIL,duplicate_positions
W_PK_2025-07-12_5,2025-07-12,W_PK,4/5,515,6,1,4,1,5,FAIL,duplicate_positions
W_PK_2025-07-12_6,2025-07-12,W_PK,5,520,4,1,4,1,7,FAIL,max_out_of_range
W_PK_2025-07-12_7,2025-07-12,W_PK,4,520,7,1,4,1,4,FAIL,duplicate_positions
W_PK_2025-07-12_9,2025-07-12,W_PK,5,520,4,0,3,2,7,FAIL,no_winner
AP_K_2025-07-11_1,2025-07-11,AP_K,M,342,4,0,3,2,4,FAIL,no_winner
AP_K_2025-07-11_11,2025-07-11,AP_K,TG1-4W,342,5,1,4,1,4,FAIL,duplicate_positions
AP_K_2025-07-11_12,2025-07-11,AP_K,TG1-4W,342,4,1,3,1,6,FAIL,duplicate_positions
AP_K_2025-07-11_2,2025-07-11,AP_K,6,342,4,1,4,1,6,FAIL,max_out_of_range
AP_K_2025-07-11_3,2025-07-11,AP_K,TG1-4W,342,4,1,3,1,6,FAIL,duplicate_positions
AP_K_2025-07-11_4,2025-07-11,AP_K,6,455,4,0,2,3,4,FAIL,no_winner
AP_K_2025-07-11_5,2025-07-11,AP_K,5,530,5,1,5,1,6,FAIL,max_out_of_range
AP_K_2025-07-11_6,2025-07-11,AP_K,TG5+W,342,5,1,3,1,4,FAIL,duplicate_positions
AP_K_2025-07-11_7,2025-07-11,AP_K,I,400,4,0,2,5,6,FAIL,no_winner
AP_K_2025-07-11_8,2025-07-11,AP_K,TG5+W,342,6,1,5,1,6,FAIL,duplicate_positions
AP_K_2025-07-11_9,2025-07-11,AP_K,TG5+W,342,6,0,4,2,6,FAIL,no_winner
BEN_2025-07-11_1,2025-07-11,BEN,Maiden,425,5,0,3,2,6,FAIL,no_winner
BEN_2025-07-11_10,2025-07-11,BEN,"Mixed 6/7",450,4,1,3,1,3,FAIL,duplicate_positions
BEN_2025-07-11_11,2025-07-11,BEN,"Grade 6",390,6,1,5,1,8,FAIL,duplicate_positions
BEN_2025-07-11_12,2025-07-11,BEN,"Grade 5",425,5,1,3,1,6,FAIL,duplicate_positions
BEN_2025-07-11_2,2025-07-11,BEN,"Mixed 6/7",400,4,0,2,2,6,FAIL,no_winner
BEN_2025-07-11_3,2025-07-11,BEN,"Mixed 6/7 Heat",425,6,0,4,2,7,FAIL,no_winner
BEN_2025-07-11_4,2025-07-11,BEN,"Grade 5",390,6,0,3,2,5,FAIL,no_winner
BEN_2025-07-11_5,2025-07-11,BEN,"Grade 5",515,7,1,5,1,6,FAIL,duplicate_positions
BEN_2025-07-11_7,2025-07-11,BEN,"Tier 3 - Maiden",450,6,1,5,1,8,FAIL,duplicate_positions
BEN_2025-07-11_8,2025-07-11,BEN,"Free For All",525,6,0,4,2,7,FAIL,no_winner
BEN_2025-07-11_9,2025-07-11,BEN,"Mixed 4/5",400,4,1,4,1,8,FAIL,max_out_of_range
GARD_2025-07-11_1,2025-07-11,GARD,M,400,7,0,5,2,7,FAIL,no_winner
GARD_2025-07-11_11,2025-07-11,GARD,5,400,6,0,4,2,7,FAIL,no_winner
GARD_2025-07-11_12,2025-07-11,GARD,5,400,6,0,3,2,7,FAIL,no_winner
GARD_2025-07-11_2,2025-07-11,GARD,M2/M3,400,6,1,4,1,8,FAIL,duplicate_positions
GARD_2025-07-11_4,2025-07-11,GARD,4/5,515,5,0,4,3,8,FAIL,no_winner
GARD_2025-07-11_5,2025-07-11,GARD,5,400,5,1,5,1,7,FAIL,max_out_of_range
GARD_2025-07-11_7,2025-07-11,GARD,5,400,6,0,3,4,7,FAIL,no_winner
GARD_2025-07-11_8,2025-07-11,GARD,5,388,8,0,5,2,7,FAIL,no_winner
GARD_2025-07-11_9,2025-07-11,GARD,5,400,5,0,4,3,8,FAIL,no_winner
GEE_2025-07-11_1,2025-07-11,GEE,Maiden,435,4,0,4,2,8,FAIL,no_winner
GEE_2025-07-11_10,2025-07-11,GEE,"Free For All",300,5,1,3,1,7,FAIL,duplicate_positions
GEE_2025-07-11_11,2025-07-11,GEE,"Free For All",400,4,0,4,2,7,FAIL,no_winner
GEE_2025-07-11_12,2025-07-11,GEE,"Grade 5",435,4,0,3,2,7,FAIL,no_winner
GEE_2025-07-11_2,2025-07-11,GEE,"Mixed 6/7",390,4,0,2,2,5,FAIL,no_winner
GEE_2025-07-11_3,2025-07-11,GEE,"Grade 5",400,5,0,4,3,7,FAIL,no_winner
GEE_2025-07-11_4,2025-07-11,GEE,"Free For All",400,4,1,3,1,8,FAIL,duplicate_positions
GEE_2025-07-11_6,2025-07-11,GEE,"Grade 5",525,5,1,3,1,4,FAIL,duplicate_positions
GEE_2025-07-11_7,2025-07-11,GEE,"Grade 5",390,4,0,3,4,6,FAIL,no_winner
GEE_2025-07-11_9,2025-07-11,GEE,"Mixed 4/5",400,4,1,4,1,8,FAIL,max_out_of_range
GOUL_2025-07-11_10,2025-07-11,GOUL,5,350,8,1,6,1,7,FAIL,duplicate_positions
GOUL_2025-07-11_11,2025-07-11,GOUL,4/5,350,6,0,3,2,6,FAIL,no_winner
GOUL_2025-07-11_12,2025-07-11,GOUL,M3,520,4,0,3,4,8,FAIL,no_winner
GOUL_2025-07-11_2,2025-07-11,GOUL,M,350,3,0,3,4,8,FAIL,no_winner
